TREEID,FAMILY,TAXA,COMMON_NAME,TAG,TAGID,LIVE_TREE,DBH,THEIGHT,HEIGHT_LIVETOP,HEIGHT_LIVEBASE,CROWNWIDTH1,CROWNWIDTH2,CANOPYMISSING,CROWN_LIGHTEXP,NUM_STEMS,TEAM,TREE_TYPE,DATE_MEASURE,TREE_ID_YR,NOTES,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE
3990,,Acer circinatum,Vine Maple,N,,Live,4,3.45,2.52,0.93,1.72,1.12,0,3,,8,,,,,PLAN,20190614175929,PLAN,20190620220250
3863,,Gleditsia triacanthos,Three-Thorn-Acacia,,,,,,,,,,,,,,,,,,PLAN,20190614175901,PLAN,20190620220143
3325,,Tilia cordata,Linden,,,,,,,,,,,,,,,,,,PLAN,20190614175906,PLAN,20190620220149
6532,,Acer rubrum,Red Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175850,PLAN,20190620220131
4467,,Pinus nigra,Black Pine,,,,,,,,,,,,,,,,,,PLAN,20190614175829,PLAN,20190620220026
2870,,Fraxinus americana,American Ash,,,,,,,,,,,,,,,,,,PLAN,20190614175847,PLAN,20190620220109
3189,,Quercus palustris,Pin Oak,,,,,,,,,,,,,,,,,,PLAN,20190614175819,PLAN,20190620220009
5415,,Magnolia grandiflora,Bull Bay,,,,,,,,,,,,,,,,,,PLAN,20190614175858,PLAN,20190620220324
4442,,Thuja plicata,Pacific Red-Cedar,,,,,,,,,,,,,,,,,,PLAN,20190614175829,PLAN,20190620220048
4804,,Carpinus betulus 'Fastigiata',,,,,,,,,,,,,,,,,,,PLAN,20190614175837,PLAN,20190620215224
3871,,Cornus kousa,Japanese Dogwood,,,,,,,,,,,,,,,,,,PLAN,20190614175901,PLAN,20190620220143
3969,,Magnolia stellata,Star Magnolia,,,,,,,,,,,,,,,,,,PLAN,20190614175830,PLAN,20190620220028
2152,,Aesculus x carnea 'Rosea',,N,,Live,6,3.17,1.48,1.68,3.5,3,0,3,,11,,,,,PLAN,20190614175930,PLAN,20190620211312
2030,,Quercus rubra,Northern Red Oak,Y,5894,Live,89,25.05,25.05,4.9,25.150000000000002,20.85,35,4,,9,,,,,PLAN,20190614175913,PLAN,20190620220232
2773,,Prunus serrulata,Japanese Cherry,,,,,,,,,,,,,,,,,,PLAN,20190614175851,PLAN,20190620220132
2859,,Acer circinatum,Vine Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175847,PLAN,20190620220109
4248,,Picea omorika,Serbian Spruce,N,,Live,,10.06,10.06,0,2.3000000000000003,2.6,1,4,,4,,,,,PLAN,20190614175917,PLAN,20190620220223
6506,,Stewartia pseudocamellia,Korean Stewartia,,,,,,,,,,,,,,,,,,PLAN,20190614175850,PLAN,20190620220129
2670,,Nyssa,Tupelo,N,,Live,22,3.77,3.77,1.5,2.9,2.4,55,5,,6,,,,,PLAN,20190614175920,PLAN,20190620220240
7077,,Pseudotsuga menziesii,Douglas-Fir,,,,,,,,,,,,,,,,,,PLAN,20190614175854,PLAN,20190620220339
4970,,Pinus nigra,Black Pine,,,,,,,,,,,,,,,,,,PLAN,20190614175840,PLAN,20190620220307
6511,,Acer rubrum,Red Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175850,PLAN,20190620220130
4901,,Prunus emarginata,Bitter Cherry,,,,,,,,,,,,,,,,,,PLAN,20190614175839,PLAN,20190620220057
3939,,Cornus kousa,Japanese Dogwood,N,,Live,3,3.25,2.32,0.93,1.1500000000000001,1,5,3,,8,,,,,PLAN,20190614175928,PLAN,20190620220301
4843,,Acer palmatum,Japanese Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175838,PLAN,20190620220309
5214,,Pinus nigra,Black Pine,,,,,,,,,,,,,,,,,,PLAN,20190614175815,PLAN,20190620215951
3846,,Picea omorika,Serbian Spruce,,,,,,,,,,,,,,,,,,PLAN,20190614175907,PLAN,20190620220209
1945,,Quercus palustris,Pin Oak,N,,Live,64,20.71,15.790000000000001,4.92,16.7,15.200000000000001,10,3,,11,,,,,PLAN,20190614175930,PLAN,20190620220253
3184,,Quercus palustris,Pin Oak,,,,,,,,,,,,,,,,,,PLAN,20190614175819,PLAN,20190620220009
5356,,Pinus thunbergii,Black Pine,,,,,,,,,,,,,,,,,,PLAN,20190614175857,PLAN,20190620220138
5070,,Thuja plicata,Pacific Red-Cedar,,,,,,,,,,,,,,,,,,PLAN,20190614175830,PLAN,20190620220322
3996,,Acer circinatum,Vine Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175830,PLAN,20190620220028
2764,,Cornus kousa,Japanese Dogwood,Y,7912,Live,21,7.2,6.6000000000000005,0.75,6.1000000000000005,5.4,25,5,,5,,,,,PLAN,20190614175911,PLAN,20190620220231
4860,,Acer circinatum,Vine Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175838,PLAN,20190620220053
7146,,Acer x freemanii 'Armstrong',,N,,Live,270,15.008000000000001,,1.95,3.6,3.45,35,5,,7,,,,TREEID: x:481593.81; y:5456521.97 - x:481593.81; y:5456521.97,PLAN,20190620210629,PLAN,20190620212843
4210,,Malus  x domestica,,,,,,,,,,,,,,,,,,,PLAN,20190614175909,PLAN,20190620215251
4336,,Acer circinatum,Vine Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175828,PLAN,20190620220310
4367,,Cornus 'Eddie's White Wonder',,,,,,,,,,,,,,,,,,,PLAN,20190614175828,PLAN,20190620215220
3093,,Chamaecyparis pisifera,Sawara-Cypress,,,,,,,,,,,,,,,,,,PLAN,20190614175817,PLAN,20190620215944
3136,,Quercus palustris,Pin Oak,,,,,,,,,,,,,,,,,,PLAN,20190614175818,PLAN,20190620220001
2607,,Acer palmatum,Japanese Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175848,PLAN,20190620220120
6533,,Magnolia grandiflora,Bull Bay,,,,,,,,,,,,,,,,,,PLAN,20190614175850,PLAN,20190620220316
5306,,Arbutus menziesii,Pacific Madrone,,,,,,,,,,,,,,,,,,PLAN,20190614175836,PLAN,20190620220050
2982,,Ginkgo biloba,Ginkgo,,,,,,,,,,,,,,,,,,PLAN,20190614175824,PLAN,20190620220021
4468,,Betula pendula,European White Birch,,,,,,,,,,,,,,,,,,PLAN,20190614175830,PLAN,20190620220026
7129,,Acer palmatum,Japanese Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175856,PLAN,20190620220136
3851,,Acer circinatum,Vine Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175907,PLAN,20190620220210
2902,,Cercidiphyllum japonicum,Katsura-Tree,Y,5940,Live,10,7.47,7.47,2.97,5.93,5.4,35,4,,3,,,,,PLAN,20190614175920,PLAN,20190620220240
3113,,Sciadopitys verticillata,Umbrella-Pine,,,,,,,,,,,,,,,,,,PLAN,20190614175818,PLAN,20190620215948
3191,,Quercus robur,Pedunculate Oak,,,,,,,,,,,,,,,,,,PLAN,20190614175819,PLAN,20190620220009
6096,,Liriodendron tulipifera,Tulip-Poplar,,,,,,,,,,,,,,,,,,PLAN,20190614175859,PLAN,20190620220158
6627,,Populus trichocarpa,California Popular,,,,,,,,,,,,,,,,,,PLAN,20190614175851,PLAN,20190620220133
4357,,Acer circinatum,Vine Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175828,PLAN,20190620220000
4393,,Cornus nuttallii,Pacific Dogwood,,,,,,,,,,,,,,,,,,PLAN,20190614175829,PLAN,20190620220042
5127,,Thuja plicata,Pacific Red-Cedar,,,,,,,,,,,,,,,,,,PLAN,20190614175832,PLAN,20190620220033
3329,,Eriobotrya japonica,Loquat,,,,,,,,,,,,,,,,,,PLAN,20190614175906,PLAN,20190620220149
4827,,Pinus strobus,Weymouth Pine,,,,,,,,,,,,,,,,,,PLAN,20190614175837,PLAN,20190620220052
5096,,Thuja plicata,Pacific Red-Cedar,,,,,,,,,,,,,,,,,,PLAN,20190614175831,PLAN,20190620220030
3229,,Chamaecyparis pisifera,Sawara-Cypress,,,,,,,,,,,,,,,,,,PLAN,20190614175821,PLAN,20190620220012
3030,,Cercis canadensis,Judastree,,,,,,,,,,,,,,,,,,PLAN,20190614175827,PLAN,20190620220023
2095,,Cornus kousa,Japanese Dogwood,N,,Live,11,3.6,3.6,0,6.15,4.2,15,4,,8,,,,,PLAN,20190614175919,PLAN,20190620220239
5351,,Pinus thunbergii,Black Pine,,,,,,,,,,,,,,,,,,PLAN,20190614175856,PLAN,20190620220138
2011,,Quercus rubra,Northern Red Oak,Y,5916,Live,86,30.3,30.3,3.5,22.82,14.540000000000001,15,4,,9,,,,,PLAN,20190614175913,PLAN,20190620220232
2211,,Liriodendron tulipifera,Tulip-Poplar,,,,,,,,,,,,,,,,,,PLAN,20190614175847,PLAN,20190620220111
4965,,Acer palmatum,Japanese Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175840,PLAN,20190620220100
6547,,Ilex aquifolium,English Holly,,,,,,,,,,,,,,,,,,PLAN,20190614175851,PLAN,20190620220132
3150,,Quercus palustris,Pin Oak,,,,,,,,,,,,,,,,,,PLAN,20190614175818,PLAN,20190620220002
3215,,Quercus robur,Pedunculate Oak,,,,,,,,,,,,,,,,,,PLAN,20190614175820,PLAN,20190620220011
4119,,Zelkova serrata,Saw-Leaf Zelkova,N,,Live,155,17.7,17.7,2.05,12.1,10.55,15,5,,6,,,,,PLAN,20190614175928,PLAN,20190620220323
2950,,Platanus x hispanica,London Plane,N,,Live,61,10.46,10.46,2.1,24.900000000000002,16.8,25,3,,2,,,,,PLAN,20190614175930,PLAN,20190620220254
6524,,Pinus nigra,Black Pine,,,,,,,,,,,,,,,,,,PLAN,20190614175850,PLAN,20190620220131
4038,,Zelkova serrata,Saw-Leaf Zelkova,N,,Live,30,3.89,3.89,1.57,6.1000000000000005,4.6000000000000005,35,3,,6,,,,,PLAN,20190614175929,PLAN,20190620220250
2889,,Chamaecyparis pisifera,Sawara-Cypress,N,,Live,74,21.93,21.93,21.93,8.2,6.2,20,2,,3,,,,,PLAN,20190614175913,PLAN,20190620220232
4956,,Picea,Spruce,,,,,,,,,,,,,,,,,,PLAN,20190614175840,PLAN,20190620220100
5010,,Acer palmatum,Japanese Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175841,PLAN,20190620220317
5384,,Liquidambar styraciflua,Alligator-Wood,,,,,,,,,,,,,,,,,,PLAN,20190614175857,PLAN,20190620220139
1969,,Quercus rubra,Northern Red Oak,N,,Live,32,16.36,13.790000000000001,2.57,12.5,10.6,8,3,,11,,,,,PLAN,20190614175911,PLAN,20190620220203
4090,,Pseudotsuga menziesii,Douglas-Fir,N,,Live,40,6.2700000000000005,6.2700000000000005,0.2,3.9,3.7,20,5,,6,,,,,PLAN,20190614175929,PLAN,20190620220250
6436,,Pinus nigra,Black Pine,,,,,,,,,,,,,,,,,,PLAN,20190614175900,PLAN,20190620220141
5015,,Ilex aquifolium,English Holly,,,,,,,,,,,,,,,,,,PLAN,20190614175841,PLAN,20190620220104
5442,,Cornus kousa,Japanese Dogwood,,,,,,,,,,,,,,,,,,PLAN,20190614175859,PLAN,20190620220153
4931,,Acer palmatum,Japanese Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175839,PLAN,20190620220320
6620,,Acer rubrum,Red Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175905,PLAN,20190620220149
5392,,Hamamelis,Witch-Hazel,,,,,,,,,,,,,,,,,,PLAN,20190614175857,PLAN,20190620220320
4196,,Acer palmatum,Japanese Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175909,PLAN,20190620220213
6519,,Pinus nigra,Black Pine,,,,,,,,,,,,,,,,,,PLAN,20190614175850,PLAN,20190620220130
5167,,Malus x domestica,,,,,,,,,,,,,,,,,,,PLAN,20190614175811,PLAN,20190620215210
3954,,Cornus kousa,Japanese Dogwood,N,,Live,6,4.5,3.5500000000000003,0.9500000000000001,1.8,1.7,5,2,,8,,,,,PLAN,20190614175921,PLAN,20190620220242
2006,,Ulmus americana,American Elm,N,,Live,131,21.88,21.88,10.5,22.1,20.400000000000002,10,5,,10,,,,,PLAN,20190614175919,PLAN,20190620220234
2562,,Gleditsia triacanthos,Three-Thorn-Acacia,,,,,,,,,,,,,,,,,,PLAN,20190614175847,PLAN,20190620220112
5430,,Hamamelis,Witch-Hazel,,,,,,,,,,,,,,,,,,PLAN,20190614175858,PLAN,20190620220323
2692,,Laburnum x watereri,Golden-Chaintree,N,,Live,160,8.99,8.99,2,8.2,6.7,40,3,,6,,,,,PLAN,20190614175918,PLAN,20190620220225
4482,,Ilex,Holly,,,,,,,,,,,,,,,,,,PLAN,20190614175830,PLAN,20190620220338
1955,,Quercus rubra,Northern Red Oak,Y,5416,Live,42,19.09,17.150000000000002,2.57,13.4,13.8,10,3,,11,,,,,PLAN,20190614175930,PLAN,20190620220253
3265,,Liquidambar styraciflua,Alligator-Wood,,,,,,,,,,,,,,,,,,PLAN,20190614175821,PLAN,20190620220018
4392,,Abies,Fir,,,,,,,,,,,,,,,,,,PLAN,20190614175829,PLAN,20190620220042
2881,,Chamaecyparis pisifera,Sawara-Cypress,N,,Live,58,18.8,18.8,1.2,6.1000000000000005,4.8500000000000005,25,3,,3,,,,,PLAN,20190614175920,PLAN,20190620220240
5111,,Thuja plicata,Pacific Red-Cedar,,,,,,,,,,,,,,,,,,PLAN,20190614175831,PLAN,20190620220031
4170,,Pterocarya stenoptera,Chinese Wingnut,Y,7713,Live,4,16.4,19.04,4.86,16.2,14.9,45,3,,5,,,,,PLAN,20190614175931,PLAN,20190620220258
5396,,Liquidambar styraciflua,Alligator-Wood,,,,,,,,,,,,,,,,,,PLAN,20190614175857,PLAN,20190620220122
5043,,Acer circinatum,Vine Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175842,PLAN,20190620220331
6604,,Stewartia pseudocamellia,Korean Stewartia,,,,,,,,,,,,,,,,,,PLAN,20190614175904,PLAN,20190620220148
3927,,Cornus kousa,Japanese Dogwood,N,,Live,5,3.5,2.5,1,2.1,1.8,10,3,,8,,,,,PLAN,20190614175918,PLAN,20190620220229
1978,,Quercus rubra,Northern Red Oak,Y,7782,Live,78,17.94,17.94,2.74,16.2,10.9,40,4,,10,,,,,PLAN,20190614175922,PLAN,20190620220243
2984,,Ginkgo biloba,Ginkgo,,,,,,,,,,,,,,,,,,PLAN,20190614175824,PLAN,20190620220021
3130,,Acer palmatum,Japanese Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175818,PLAN,20190620220001
4868,,Thuja plicata,Pacific Red-Cedar,,,,,,,,,,,,,,,,,,PLAN,20190614175838,PLAN,20190620220313
4405,,Cornus nuttallii,Pacific Dogwood,,,,,,,,,,,,,,,,,,PLAN,20190614175829,PLAN,20190620220043
2191,,Liriodendron tulipifera,Tulip-Poplar,,,,,,,,,,,,,,,,,,PLAN,20190614175846,PLAN,20190620220121
2146,,Pyrus calleryana,Callery Pear,N,,Live,6,4,2.8000000000000003,1.2,1.9000000000000001,1.7,0,3,,8,,,,,PLAN,20190614175927,PLAN,20190620220233
5289,,Pseudotsuga menziesii,Douglas-Fir,,,,,,,,,,,,,,,,,,PLAN,20190614175836,PLAN,20190620220340
1958,,Quercus rubra,Northern Red Oak,N,,Live,86,16.54,13.97,2.57,24.7,20.3,13,3,,11,,,,,PLAN,20190614175930,PLAN,20190620220253
2227,,Liriodendron tulipifera,Tulip-Poplar,,,,,,,,,,,,,,,,,,PLAN,20190614175847,PLAN,20190620220111
5071,,Acer glabrum,,,,,,,,,,,,,,,,,,,PLAN,20190614175830,PLAN,20190620215216
7103,,Acer palmatum,Japanese Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175856,PLAN,20190620220312
2252,,Zelkova serrata,Saw-Leaf Zelkova,N,,Live,37,6.62,6.62,1.24,6.3,5,5,5,,6,,,,,PLAN,20190614175911,PLAN,20190620220201
4418,,Acer palmatum,Japanese Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175829,PLAN,20190620220044
3054,,Zelkova serrata,Saw-Leaf Zelkova,,,,,,,,,,,,,,,,,,PLAN,20190614175810,PLAN,20190620215954
6123,,Tsuga heterophylla,Pacific Hemlock,,,,,,,,,,,,,,,,,,PLAN,20190614175859,PLAN,20190620220200
5238,,Pseudotsuga menziesii,Douglas-Fir,,,,,,,,,,,,,,,,,,PLAN,20190614175816,PLAN,20190620220309
4853,,Acer circinatum,Vine Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175838,PLAN,20190620220053
2217,,Wollemia nobilis,Wollemi-Pine,N,,Live,15,3.85,3.85,0.2,1.6,1.55,0,3,,6,,,,,PLAN,20190614175915,PLAN,20190620220220
6544,,Pinus contorta,Lodgepole Pine,,,,,,,,,,,,,,,,,,PLAN,20190614175851,PLAN,20190620220131
5107,,Thuja plicata,Pacific Red-Cedar,,,,,,,,,,,,,,,,,,PLAN,20190614175831,PLAN,20190620220031
5082,,Thuja plicata,Pacific Red-Cedar,,,,,,,,,,,,,,,,,,PLAN,20190614175830,PLAN,20190620220321
6494,,Tsuga heterophylla,Pacific Hemlock,,,,,,,,,,,,,,,,,,PLAN,20190614175850,PLAN,20190620220128
4135,,Acer palmatum,Japanese Maple,N,,Live,12,5.78,4.43,2.1,4.5,3.6,20,3,,5,,,,,PLAN,20190614175916,PLAN,20190620220221
3059,,Liquidambar styraciflua,Alligator-Wood,,,,,,,,,,,,,,,,,,PLAN,20190614175810,PLAN,20190620215954
4092,,Pseudotsuga menziesii,Douglas-Fir,N,,Live,53,7.2,7.2,0.15,4.5,2.3000000000000003,19,5,,6,,,,,PLAN,20190614175916,PLAN,20190620220222
3918,,Cornus kousa,Japanese Dogwood,N,,Live,7,6.4,6.4,1.5,3.4,3.2,40,4,,8,,,,,PLAN,20190614175931,PLAN,20190620220258
1941,,Quercus rubra,Northern Red Oak,Y,5608,Live,114,12.98,12.98,1.85,15.47,12.780000000000001,90,5,,10,,,,,PLAN,20190614175911,PLAN,20190620220201
4997,,Platanus x hispanica,London Plane,,,,,,,,,,,,,,,,,,PLAN,20190614175841,PLAN,20190620220103
2230,,Liriodendron tulipifera,Tulip-Poplar,,,,,,,,,,,,,,,,,,PLAN,20190614175847,PLAN,20190620220112
2849,,Ilex,Holly,N,,Live,12,7.41,7.41,2.0300000000000002,2.67,3.5,5,3,,4,,,,,PLAN,20190614175920,PLAN,20190620220240
7046,,Ptelea trifoliata,Wafer-Ash,,,,,,,,,,,,,,,,,,PLAN,20190614175851,PLAN,20190620220134
3324,,Tilia cordata,Linden,,,,,,,,,,,,,,,,,,PLAN,20190614175906,PLAN,20190620220149
5026,,Chamaecyparis pisifera,Sawara-Cypress,,,,,,,,,,,,,,,,,,PLAN,20190614175841,PLAN,20190620220048
2823,,Tsuga canadensis,Hemlock,Y,7690,Live,24,3.13,3.13,0.29,5.6000000000000005,5.2,30,4,,4,,,,,PLAN,20190614175927,PLAN,20190620220249
3957,,Prunus serrulata,Japanese Cherry,,,,,,,,,,,,,,,,,,PLAN,20190614175902,PLAN,20190620220151
5339,,Liquidambar styraciflua,Alligator-Wood,,,,,,,,,,,,,,,,,,PLAN,20190614175837,PLAN,20190620220050
4929,,Pinus nigra,Black Pine,,,,,,,,,,,,,,,,,,PLAN,20190614175839,PLAN,20190620220059
2937,,Carpinus betulus,European Hornbeam,,,,,,,,,,,,,,,,,,PLAN,20190614175847,PLAN,20190620220110
3908,,Stewartia pseudocamellia,Korean Stewartia,,,,,,,,,,,,,,,,,,PLAN,20190614175902,PLAN,20190620220150
3843,,Acer palmatum,Japanese Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175907,PLAN,20190620220209
4911,,Prunus serrulata,Japanese Cherry,,,,,,,,,,,,,,,,,,PLAN,20190614175839,PLAN,20190620220058
7048,,Prunus Sato zakura group,,,,,,,,,,,,,,,,,,,PLAN,20190614175851,PLAN,20190620215239
2648,,Pinus nigra,Black Pine,,,,,,,,,,,,,,,,,,PLAN,20190614175849,PLAN,20190620220118
7088,,Acer palmatum,Japanese Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175855,PLAN,20190620220320
2938,,Carpinus betulus,European Hornbeam,,,,,,,,,,,,,,,,,,PLAN,20190614175847,PLAN,20190620220110
2056,,Catalpa speciosa,Indian-Bean,,,,,,,,,,,,,,,,,,PLAN,20190614175910,PLAN,20190620220216
3120,,Thuja plicata,Pacific Red-Cedar,,,,,,,,,,,,,,,,,,PLAN,20190614175818,PLAN,20190620220000
5458,,Liriodendron tulipifera,Tulip-Poplar,,,,,,,,,,,,,,,,,,PLAN,20190614175859,PLAN,20190620220153
3255,,Liquidambar styraciflua,Alligator-Wood,,,,,,,,,,,,,,,,,,PLAN,20190614175821,PLAN,20190620220015
4255,,Amelanchier grandiflora,,N,,Live,4,2.29,2.11,1.04,3,2.05,25,5,,3,,,,,PLAN,20190614175917,PLAN,20190620215251
5004,,Prunus serrulata,Japanese Cherry,,,,,,,,,,,,,,,,,,PLAN,20190614175841,PLAN,20190620220103
2216,,Acer palmatum,Japanese Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175847,PLAN,20190620220111
4175,,Ilex aquifolium,English Holly,Y,7843,Live,28,8.27,8.27,1.6500000000000001,6.15,5.8,5,2,,4,,,,,PLAN,20190614175911,PLAN,20190620220231
5357,,Pinus thunbergii,Black Pine,,,,,,,,,,,,,,,,,,PLAN,20190614175857,PLAN,20190620220138
4873,,Pseudotsuga menziesii,Douglas-Fir,,,,,,,,,,,,,,,,,,PLAN,20190614175838,PLAN,20190620220319
5405,,Acer circinatum,Vine Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175858,PLAN,20190620220320
4354,,Acer circinatum,Vine Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175828,PLAN,20190620215959
3118,,Thujopsis dolabrata,Asunaro,,,,,,,,,,,,,,,,,,PLAN,20190614175818,PLAN,20190620220000
4888,,Pseudotsuga menziesii,Douglas-Fir,,,,,,,,,,,,,,,,,,PLAN,20190614175838,PLAN,20190620220341
3160,,Quercus palustris,Pin Oak,,,,,,,,,,,,,,,,,,PLAN,20190614175819,PLAN,20190620220003
7080,,Pseudotsuga menziesii,Douglas-Fir,,,,,,,,,,,,,,,,,,PLAN,20190614175854,PLAN,20190620220322
3126,,Acer palmatum,Japanese Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175818,PLAN,20190620220000
2900,,Chamaecyparis pisifera,Sawara-Cypress,Y,5990,Live,62,19,19,9,5.1000000000000005,4,20,4,,3,,,,,PLAN,20190614175911,PLAN,20190620220202
4156,,Thujopsis dolabrata,Asunaro,N,,Live,48,7.17,7.17,0.37,3.9,3.9,10,5,,6,,,,,PLAN,20190614175911,PLAN,20190620220201
2130,,Cornus kousa,Japanese Dogwood,N,,Dead,,,,,,,,,,8,,,,,PLAN,20190614175929,PLAN,20190620220303
2120,,Pinus coulteri,Coulter Pine,Y,5484,Live,82,17.76,10.56,7.2,15.8,12.9,25,4,,8,,,,,PLAN,20190614175921,PLAN,20190620220242
6569,,Acer palmatum,Japanese Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175901,PLAN,20190620220142
5426,,Magnolia grandiflora,Bull Bay,,,,,,,,,,,,,,,,,,PLAN,20190614175858,PLAN,20190620220315
4026,,Thuja,Arborvitae,N,,Live,571,18.012,,0.5,7.3,6.3500000000000005,10,2,,7,,,,,PLAN,20190614175920,PLAN,20190620220239
6599,,Stewartia pseudocamellia,Korean Stewartia,,,,,,,,,,,,,,,,,,PLAN,20190614175904,PLAN,20190620220313
3013,,Chamaecyparis pisifera,Sawara-Cypress,,,,,,,,,,,,,,,,,,PLAN,20190614175826,PLAN,20190620220022
2581,,Picea omorika,Serbian Spruce,,,,,,,,,,,,,,,,,,PLAN,20190614175848,PLAN,20190620220113
4918,,Betula pendula,European White Birch,,,,,,,,,,,,,,,,,,PLAN,20190614175839,PLAN,20190620220310
5215,,Pinus nigra,Black Pine,,,,,,,,,,,,,,,,,,PLAN,20190614175815,PLAN,20190620215951
2855,,Acer rubrum,Red Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175847,PLAN,20190620220108
3546,,Quercus palustris,Pin Oak,,,,,,,,,,,,,,,,,,PLAN,20190614175907,PLAN,20190620220209
2825,,Cryptomeria japonica,Japanese Red-Cedar,,,,,,,,,,,,,,,,,,PLAN,20190614175846,PLAN,20190620220107
3976,,Cornus kousa,Japanese Dogwood,N,,Live,5,3.99,2.49,1.5,1.8,1.2,5,3,,8,,,,,PLAN,20190614175927,PLAN,20190620220250
5350,,Pinus thunbergii,Black Pine,,,,,,,,,,,,,,,,,,PLAN,20190614175856,PLAN,20190620220138
3848,,Acer circinatum,Vine Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175907,PLAN,20190620220210
5461,,Liriodendron tulipifera,Tulip-Poplar,,,,,,,,,,,,,,,,,,PLAN,20190614175859,PLAN,20190620220153
4451,,Pinus nigra,Black Pine,Y,70,Live,72,14.91,14.91,3.95,11.63,8.27,35,3,,9,,,,,PLAN,20190614175930,PLAN,20190620220252
5200,,Acer circinatum,Vine Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175813,PLAN,20190620215950
5009,,Prunus serrulata,Japanese Cherry,,,,,,,,,,,,,,,,,,PLAN,20190614175841,PLAN,20190620220103
5397,,Liquidambar styraciflua,Alligator-Wood,,,,,,,,,,,,,,,,,,PLAN,20190614175857,PLAN,20190620220122
2983,,Ginkgo biloba,Ginkgo,,,,,,,,,,,,,,,,,,PLAN,20190614175824,PLAN,20190620220021
4880,,Thuja plicata,Pacific Red-Cedar,,,,,,,,,,,,,,,,,,PLAN,20190614175838,PLAN,20190620220054
2856,,Acer rubrum,Red Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175847,PLAN,20190620220109
3885,,Acer circinatum,Vine Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175901,PLAN,20190620220147
3053,,Acer palmatum,Japanese Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175810,PLAN,20190620215953
5266,,Prunus armeniaca,Siberian Apricot,,,,,,,,,,,,,,,,,,PLAN,20190614175836,PLAN,20190620220310
6540,,Acer circinatum,Vine Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175851,PLAN,20190620220330
2657,,Acer platanoides,Norway Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175849,PLAN,20190620220119
4247,,Calocedrus decurrens,California Incense-Cedar,Y,7675,Live,61,23.73,23.73,1.84,4.5,5.9,15,3,,4,,,,,PLAN,20190614175918,PLAN,20190620220230
2242,,Ginkgo biloba,Ginkgo,N,,Live,34,6.66,6.66,2.1,4.88,4.6000000000000005,80,3,,6,,,,,PLAN,20190614175918,PLAN,20190620220228
2173,,Liriodendron tulipifera,Tulip-Poplar,Y,5477,Live,74,29.35,25.810000000000002,3.54,30.900000000000002,30.3,10,4,,8,,,,,PLAN,20190614175915,PLAN,20190620220220
4378,,Pinus contorta,Lodgepole Pine,,,,,,,,,,,,,,,,,,PLAN,20190614175828,PLAN,20190620220041
4169,,Acer palmatum,Japanese Maple,Y,7714,Live,17,6.32,5.43,0.7000000000000001,8.2,7.1000000000000005,10,2,,5,,,,,PLAN,20190614175930,PLAN,20190620220253
4344,,Acer circinatum,Vine Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175828,PLAN,20190620220340
5319,,Acer circinatum,Vine Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175837,PLAN,20190620220324
2078,,Quercus rubra,Northern Red Oak,Y,73,Live,38,16.76,16.76,2.1,12.09,10.51,35,4,,9,,,,,PLAN,20190614175927,PLAN,20190620220233
5253,,Quercus garryana,Garry Oak,,,,,,,,,,,,,,,,,,PLAN,20190614175834,PLAN,20190620220039
