TYPE,BUILDINGNA,LOCATION,AREATYPE,STATUS,CCP_ADD,HAND_MOW,GLOBALID,SHAPE.AREA,SHAPE.LEN
Planting Bed,,,,,,,{2806FCBE-A5F3-4359-ADB9-9F3AF5EFE30E},44.560539439999999,28.2747189778005
Planting Bed,Instructional Resources,Instructional Resour,,,,,{0DB0FF69-2915-489E-ACD6-384646198A43},9.1347330600000003,14.490622422021101
Lawn,,,,,yes,,{17E73E80-98F0-40B6-AB79-5352D0719FC7},5.9598801100000003,10.746780418519299
Lawn,Public,Public - SUB,,,,,{6D61BEE3-5F7C-40F1-8B30-4B167C4B05C9},81.039195840000005,36.010401619534399
Planting Bed,Brock Hall,Brock Hall,,,,,{E709C075-AD89-48AD-95D7-DBF4438B1980},19.184829619999999,18.040847307375298
Lawn,Public,Public - SUB,,,,,{CFC35FB6-56AA-4411-94E8-CA1AD52F2118},47.161900260000003,33.477373895728903
Planting Bed,Public,Public - George F. C,,,,,{421894AE-C932-4341-B4D3-A8E75427B263},401.979130295,179.26894165076999
Planting Bed,Brock Hall,Brock Hall,,,,,{4866B238-3598-4A47-9494-3FF2E85735D7},126.62652473999999,67.956041850233106
Lawn,Brock Hall,Brock Hall,,,,,{8220A6D8-E5E5-41C5-AF93-56DD4EB03CC8},192.98734468999999,77.686643063525992
Lawn,Brock Hall,Brock Hall,,,,,{0E0F17BF-5FF4-43CF-8AF1-B8DD22BC70BB},52.320862470000002,32.072242596854096
Planting Bed,Brock Hall,Brock Hall,,,,,{3359312A-506F-4430-AFBF-588066CEBF64},66.629416230000004,33.272434944927795
Planting Bed,Public,Public - SUB,,,,,{08E9BDE2-C4ED-48BD-BC4C-42650615208B},244.05047256,79.598446798328993
Planting Bed,North Parkade,North Parkade,,,,,{E2DBE037-219B-4154-AAC0-BDC6B459C5A5},151.681314555,55.052922841271396
Planting Bed,Public,Public - SUB,,,,,{3C8DF7CD-8B8A-470F-A55A-0BEB6CA8223B},70.15615536,40.791081986291196
Planting Bed,North Parkade,North Parkade,,,,,{03D05471-C6EC-4080-82C1-A2FE20894008},29.067824675000001,21.7555337155265
Planting Bed,North Parkade,North Parkade,,,,,{0FDE5FF3-B5E7-44C5-86CC-076AB7894674},36.60851555,35.866658769580098
Lawn,Buchanan,Buchanan,,,,,{53FD7A51-570A-45B7-A31D-300524336ED5},196.10187712999999,69.031324913931698
Planting Bed,SUB,SUB,,,,,{47611EB3-3297-408A-91F5-D1DF61B33225},1.4866967200000001,4.8772069384023498
Lawn,Public,Public - SUB,,,,,{B46DD96B-695F-428E-B5B1-A8E0155EEC89},78.550778570000006,41.731138680611899
Lawn,Public,Public - SUB,,,,,{714BA5FF-E918-4C60-8FA4-1AE3F68E7BAD},212.61216830000001,67.7638660484768
Lawn,North Parkade,North Parkade,,,,,{A195864C-88A1-4CF5-97BF-6B918C7814E1},163.488145605,51.483382621598999
Planting Bed,Thea Koerner House,Thea Koerner House,,,,,{C1D14908-3863-4EAB-BB0E-D2EF7056BC1C},382.12062212000001,85.225638517020286
Planting Bed,Thea Koerner House,Thea Koerner House,,,,,{7A1C0F8B-67AF-4E70-9841-7E4504269D73},133.88363677000001,49.250530115616897
Lawn,Thea Koerner House,Thea Koerner House,,,,,{20C2D83C-3672-4705-A156-54766675E35D},63.130004270000001,30.977693555980199
Planting Bed,Thea Koerner House,Thea Koerner House,,,,,{33E7B274-FC02-4959-AF7D-F1A0DA2896B1},120.96129302999999,97.277639316810493
Lawn,Public,Public - Ponderosa,,,,,{3C2288E0-1F11-46B0-A3A2-1DB30ECE3700},21.543042674999999,20.485699697331199
Lawn,Public,Public - Longhouse,,,,,{B9FA21F5-68D7-447E-B112-2A1ED5FC87CD},73.522068329999996,65.384548496355691
Lawn,Public,Public - Longhouse,,,,,{6C6A8434-5FEE-411E-BE9D-316EB21426CE},446.79519567,102.75370101549001
Wild,Museum of Anthropology,Museum of Anthropolo,,,,,{E1834FE0-9A1D-49ED-AF54-52ECB6DF3686},2601.324752605,233.07245107827802
Wild,Museum of Anthropology,Museum of Anthropolo,,,,,{7A11CB07-D52E-4E04-92CD-62FB1E8BA008},3836.0057385099999,254.47447841111801
Planting Bed,Asian Centre,Asian Centre,,,,,{099CCEDF-909F-411E-9518-FC2129D7BCE0},255.871830015,175.874911446938
Lawn,CK Choi,CK Choi,,,,,{E7558905-CF06-484E-AA29-DA8460EC5F71},165.60924638,51.039682807701801
Planting Bed,,,,Future,,No,{E9D26750-4F20-44C3-8E69-C6447F4A956E},52.694298005,71.759662040443686
Planting Bed,,,,Future,,No,{E78E5040-A485-44C2-A7B6-6C63BAE544B2},27.700168814999998,34.414314778517095
Planting Bed,,,,Future,,No,{8BAA9ACD-91FC-42B2-9A5F-3E390C8B955C},36.024481219999998,34.239446666293503
Planting Bed,,,,,,No,{E380D601-49DF-4817-96E9-C287242C237D},322.32641573500001,65.505402563179103
Planting Bed,,,,Future,,No,{0F4ADFDE-6BAA-4A9B-949D-47BC33E4E1B8},11.21444866,11.886284084565199
Planting Bed,,,,Future,,No,{A4226BE0-E5CE-415C-8AA9-D2BEB451E805},13.584408890000001,13.0821014673297
Planting Bed,,,,Future,,No,{944945C8-0FF3-4D8A-BC23-CD757B308216},23.851157610000001,17.334521945254497
Planting Bed,,,,Future,,No,{FC0691AF-5357-4D9E-B7A2-0F035EC37FFE},38.790097715000002,22.106377142964497
Planting Bed,,,,Future,,No,{FB868B69-7CB4-4DB0-95E9-C585028A2851},255.82319332,149.45259784434
Planting Bed,,,,Future,,No,{335CE8A6-B125-416C-9685-D768B5CF3A84},8.7520601800000009,10.500555801752901
Planting Bed,,,,Future,,No,{52CFF8D6-3981-4E8E-A548-00E3E8FB1AC6},108.38246184499999,110.47666160544101
Wild,CK Choi,CK Choi,,,,,{47FA59B5-7042-46AC-BC45-1DEAAB459944},1880.67886585,275.90501320317901
Planting Bed,CK Choi,CK Choi,,,,,{A4A324A9-EF6D-49AF-B6A4-780841FC943B},85.238320970000004,60.709590555848898
Planting Bed,Asian Centre,Asian Centre,,,,,{CCF19DFC-E6F9-490F-A405-8EB65A5C2EB7},368.57439484499997,80.183555148563798
Planting Bed,Public,Place Vanier Residen,,,,,{EA8BFC07-DCDA-450E-8895-66E739CB9CFC},39.431873754999998,47.8230037198608
Planting Bed,Public,Public - Longhouse,,,,,{C869969C-936E-41ED-98AC-A436C6D34DCA},12.056101735,13.753793092867101
Lawn,Ponderosa A,Ponderosa A,,,,,{163F56C3-50E8-4E7E-9EB1-8ABCB72B2AA4},72.336676865000001,35.459410502306397
Lawn,Ponderosa F,Ponderosa F,,,,,{134C8D89-0A9D-4E31-B6BB-234112EC82B4},199.25519656,66.35770776493959
Planting Bed,Henry Angus,Henry Angus,,,,,{03B2298B-6711-4B62-8238-E1B25D1E8E7A},188.43699687,90.723648254498201
Lawn,Public,Public - Henry Angus,,,,,{F216CD86-9FC1-48A3-852A-4AE96ABFC304},259.50268161999998,82.998491787167907
Lawn,St. John's College,St. John's College,,,,,{F0B5278F-9669-4C2E-8D03-2E7EF8CC6B37},88.095732670000004,51.236568919307601
Planting Bed,Museum of Anthropology,Museum of Anthropolo,,,,,{E2920650-3174-472D-BBE9-F0001040EBD5},394.53535391000003,159.41140502976302
Planting Bed,Geography,Geography,,,,,{70B3988A-ACCF-4E9E-A5FB-31547A76C129},61.88964446,31.7901421686731
Planting Bed,,,,Future,,No,{2ABE1627-C4C1-4930-8AA8-6B1AD512F40D},2.13575325,5.1871964618034303
Planting Bed,,,,Future,,No,{3C241956-9026-4D19-AAD9-7FF04466C47B},49.351813215,70.542325291246897
Planting Bed,,,,Future,,No,{011B357D-B706-4927-9FCB-4075792BB8E3},8.5775578899999996,10.3953465416922
Planting Bed,,,,Future,,No,{5B861827-7AE0-4FA5-A56A-EEA72DE13CBA},7.0723488750000003,9.4392824005063503
Planting Bed,,,,Future,,No,{5CABE6EF-22B0-4A71-9961-8128A736822D},6.3368155650000002,8.9349612898153392
Planting Bed,,,,Future,,No,{8067E62C-C52A-4EC0-B8DC-B6DC0733BE7A},89.054740905000003,80.289841567445691
Planting Bed,,,,Future,,No,{612479C4-5AEE-4B82-BE9E-F08630195C2D},458.66294844500004,109.440782856948
Planting Bed,,,,Future,,No,{6586F6B1-440B-4BC3-9D3E-C5203E490234},9.4174871049999993,10.8924269931548
Planting Bed,,,,Future,,No,{FC32D056-7DC6-4D45-8EF3-C09F7D5650C5},10.362939559999999,11.426115875643099
Planting Bed,,,,Future,,No,{B2BFF6B9-C282-44F6-BAFB-04360D4191BF},120.95261232,98.738807390521288
Planting Bed,Geography,Geography,,,,,{EC17A68C-1EE2-40B5-A79C-7E39AD92DE13},181.38626511000001,57.945746215719502
Lawn,Continuing Studies,Continuing Studies,,,,,{F3BB3CAE-4CDD-4719-8A79-0E6C51E7D1FE},9.4389913599999993,13.798377023563599
Lawn,Continuing Studies,Continuing Studies,,,,,{98EAC106-78F3-4861-95FF-3CEA5211BE7B},11.64597852,16.144859676861099
Lawn,Marine Towers,,,,,,{CA80AC8E-2722-4B31-833A-6F2880301796},1071.80661016,300.97006653399103
Lawn,Marine Towers,,,,,,{7636A5A8-A514-49D6-AFB1-E41E828B7E9D},82.447730430000007,54.845760508954498
Planting Bed,,,,Future,,No,{07440252-7D17-4D54-8FD6-DB2D9E379C80},43.539414524999998,35.497053743819905
Planting Bed,,,,Future,,No,{E304DAC3-F2F7-46DD-B991-6C0CE8560AFA},6.3020241200000005,8.9103994359337992
Planting Bed,,,,Future,,No,{7906DD46-C50B-4104-83ED-2FD61945FB03},11.4835957,12.028073844751399
Lawn,,,,Future,,No,{719DC90F-0FC3-4E58-A8CC-C4BE58FCC7DD},2243.4606098049999,808.1610861115571
Planting Bed,,,,Future,,No,{8A396982-7871-4DD4-A102-5B11FE840B27},45.588526870000003,29.562088442797098
Planting Bed,,,,Future,,No,{3CCFDD2D-6B3C-4723-9A98-89FA3082E812},102.672591385,114.70805941944499
Lawn,,,,Future,,No,{D88346B2-D0CD-48ED-9D7B-D8C8E90D1C7A},2487.4028206200001,208.25736189075101
Planting Bed,,,,Future,,No,{0E6E9E47-069A-4275-8CE5-42B4F0775C82},2.8009553250000003,5.9403255819975698
Planting Bed,,,,Future,,No,{3AA23024-8F21-4C90-8B50-A0E8F421650A},27.052815705,20.865315646620299
Planting Bed,,,,Future,,No,{C3628CD6-3B11-41D6-B547-C2AE61EF8DA8},2.0305560250000001,5.0578348088738396
Planting Bed,,,,Future,,No,{9DC5CAD6-5F63-4889-B9BC-857B4A9B3B17},233.05113729500002,246.87050578246402
Planting Bed,,,,Future,,No,{3897CFB8-C37B-4FEB-8D3B-A24919D754B4},138.96033102500002,135.50098767566001
Planting Bed,,,,Future,,No,{A084A11D-9108-43BE-AE9E-45B5D8B1D684},110.21175731500001,50.704376247429195
Planting Bed,,,,Future,,No,{F8CB09DE-A683-4756-A9FD-D0F475DE3808},61.85803731,30.647247015885402
Planting Bed,,,,Future,,No,{CFE2572D-C6CD-4701-AE5B-C531B22923C1},3.6412420700000001,6.7730131737527497
Planting Bed,,,,Future,,No,{726279EE-EB46-416A-AC24-FAC7FB850812},6.4767367550000001,9.0330677023637982
Planting Bed,,,,Future,,No,{D6D9C6B4-3913-4EC1-B347-B6EF119DB872},6.4763813600000004,9.0328198653024394
Planting Bed,,,,Future,,No,{06FD786B-4183-4F36-9E8B-07097A5C0C6F},5.4963109350000003,8.3213309124100601
Planting Bed,,,,Future,,No,{C1A4939F-C925-474E-8A3A-79A6E4731F70},36.550074389999999,21.4585944018379
Planting Bed,,,,Future,,No,{6861C820-A402-4FAF-9F75-9D5E4765C612},15.164781805000001,21.600485126202898
Planting Bed,,,,Future,,No,{251ECE06-AE09-4DBB-9929-DB15A3F705C2},3.4306889200000001,6.5742742262754899
Lawn,,,,Future,,No,{C959D71E-6244-4FBC-BEB4-96FDB43A4BCF},424.77204010499997,82.575558184066296
Planting Bed,,,,Future,,No,{4B53BB19-C3D0-4D38-995B-F07E1D4A8FD5},8.1222351800000006,10.115676252269399
Planting Bed,,,,Future,,No,{CE740CEF-7CD2-4F11-A10D-DEE1E85A86A5},32.241286145000004,36.008755502094203
Planting Bed,,,,Future,,No,{8C024B9C-7F09-4C66-95C5-41729BD5C577},57.779903660000002,26.980223605364699
Planting Bed,MacMillan,MacMillan,,,,,{366FFEF8-517B-49A1-A35A-591EDD09CB0E},130.77048897500001,41.304659088449704
Planting Bed,,,,Future,,No,{CBB03ADA-2CE5-4B92-A7DA-7DB8D9F1918D},11.378339655000001,11.9728237112336
Planting Bed,,,,Future,,No,{78F76B69-1861-4D3B-BA6E-94BDF5FDFB5B},6.0570626249999995,8.7355082124049499
Planting Bed,,,,Future,,No,{B93ABD84-94C2-4A42-9392-ACAAA95A7F0C},7.071915605,9.4389932774226892
Planting Bed,,,,Future,,No,{D26CF553-93B7-4237-BE05-9C220AFF08AF},13.89941279,13.232910265447499
Lawn,,,,,yes,,{F1CCEDC6-69C9-4A8A-8536-93A75F61315A},212.521657425,107.62744307225
Planting Bed,,,,Future,,No,{0A45B736-71C4-4EC2-B324-2D770562C0DF},7.1769892999999998,9.5088563881170192
Lawn,,,,,yes,,{7E4A4DFE-8ADB-4031-910C-1B039C8B2A4B},758.89855059499996,163.55210288172799
Wild,Norman Mackenzie House,Norman Mackenzie Hou,,,,,{C79A29E7-5033-4B6A-B589-7C22A2A76958},3409.29875055,347.65043280617101
Planting Bed,,,,,,No,{5A7FEFB2-4E30-4BCF-BF11-ACBD6CC6570E},14.879108085,13.691328508543299
Planting Bed,Bookstore,Bookstore,,,,,{0CF293D7-4224-48E5-A156-932310DCCB0B},24.266263095000003,21.215032398003302
Planting Bed,,,,,,No,{4EE05C32-1627-4E8B-8905-7427C91A00EC},19.920522300000002,15.841908474896901
Planting Bed,Scarfe,Scarfe,,,,,{0F094715-B672-4733-A6C6-6E749EDD6486},42.79398819,27.959059814244998
Planting Bed,,,,Future,,No,{C39328B8-7502-4568-A4EF-FD8EBD743F4C},10.258027094999999,11.368130816020599
Planting Bed,Scarfe,Scarfe,,,,,{DE7F3DCD-1779-4BEE-B070-5E45B3CAD392},37.946386429999997,31.980710994012099
Planting Bed,,,,Future,,No,{EB8B67A2-45A5-41F6-8EE7-14B585B02A0A},2.4708271150000001,6.6200574988540302
Planting Bed,,,,,,No,{7034A847-8EBA-4455-AE2D-BD266B8A2F74},10.99528301,13.362754795026898
Planting Bed,,,,,yes,,{E640E82C-7BE9-4F9F-AA11-A3674199E750},65.247530429999998,32.3144192101662
Planting Bed,,,,,,No,{AC99C788-5A6F-46FB-852F-FCFA742DAFB8},103.00424663,36.023400186777693
Planting Bed,,,,,,No,{F99316A0-23F6-4487-B4CA-F272EE5E0E28},73.998837249999994,30.533007603309198
Planting Bed,,,,,,No,{25069EE9-0D9D-4280-8C63-21E33A9772B1},124.63715028,39.626060019080597
Planting Bed,,,,,,No,{7A8648CB-6968-4ED1-8B38-B618BFFB67EB},114.82798416999999,38.0347886857558
Planting Bed,,,,,,No,{312DA3DA-D0B7-4F48-9364-752B3BBBB9CE},106.70440866,36.664715470764399
Planting Bed,,,,,,No,{2E3A03B3-6678-4645-A860-7C5DD1B18111},130.154505755,40.493632889716096
Planting Bed,,,,Future,,No,{B342C5F4-E5B9-4BEA-9DFD-6DAB5FB7246A},3.2810148250000002,8.824222175503099
Planting Bed,,,,Future,,No,{5E7880AC-1AC3-47BE-8280-EAE099254A2D},3.3669870299999998,8.7723421623512809
Planting Bed,,,,Future,,No,{2A83CF35-F36A-4719-B181-895D63DFAA12},3.4337862450000003,8.8116914183690689
Planting Bed,,,,Future,,No,{E3C897A3-0467-4406-A9EA-A378AFA5BA45},3.35334975,8.6528746489623583
Lawn,,,,Future,,No,{22671537-4B9D-4A6E-BA24-66810483795B},15.21508588,17.112224869571097
Planting Bed,,,,Future,,No,{782847C9-D162-4B45-A6DB-887B9D5DF43E},79.023011109999999,82.305025831459901
Lawn,,,,Future,,No,{3BBA3F9F-EFFB-4C9B-98D5-AD62464232F2},293.75722583499999,269.734197153987
Lawn,,,,Future,,No,{B33D6E77-51D9-445E-9A7A-DE3031000D02},13.447215045,17.089618376787097
Planting Bed,,,,Future,,No,{01291EAB-EE53-4B68-824E-678F712CCA3B},18.118435415,27.8417754674566
Lawn,,,,Future,,No,{F1EAA76F-D94B-458F-B9B0-35124C508147},13.739900915,17.1382969637516
Lawn,,,,Future,,No,{9FF4CA2B-347C-414A-A864-AA176FFEA9FB},9.2810709500000002,12.769756443781899
Planting Bed,,,,Future,,No,{A1CA59A0-30D5-460F-B5EC-167773D19BEB},18.273313219999999,24.594363829576
Planting Bed,,,,Future,,No,{9967718D-1B83-4EE7-A201-15BCC249BE3D},87.103650049999999,93.031439830192298
Lawn,,,,Future,,No,{2FAF6B54-709F-4C92-AC7E-7656DDFA6070},49.654224604999996,53.299128175440899
Planting Bed,,,,Future,,No,{C8F2109C-ABE9-4A10-8F7C-95A5E4B7445D},19.980476370000002,26.982518619042597
Lawn,,,,Future,,No,{8B67D545-311C-4F1F-83D0-18DA2DE1A8FA},8.4443043699999993,12.301723277731099
Planting Bed,,,,Future,,No,{BACD2AAA-92B1-4EF2-A48A-6E57D22168DA},13.075246515,17.769896803862899
Planting Bed,,,,Future,,No,{EC1C14BD-30E7-4D04-ADBA-32D3A6660542},11.100404920000001,23.971853271528499
Lawn,,,,Future,,No,{552F1565-4A78-46AE-8B93-F3199A997CC9},8.3823707050000014,11.833168948855398
Planting Bed,,,,Future,,No,{54F34CDD-E678-41D0-9FC5-D6406F5C8690},23.004009620000001,28.747128035769101
Lawn,,,,Future,,No,{B62A6612-F695-4315-9DAA-FA1407FB8358},7.7049202499999998,11.5094379806742
Planting Bed,,,,Future,,No,{E7474F2E-8753-421E-8AFE-6B5072E42472},21.004837569999999,25.454189192660198
Lawn,,,,Future,,No,{86990487-E0A7-4C27-B71D-36AF589DCAAF},7.4586056799999998,11.4802624594761
Lawn,,,,Future,,No,{E5AEF29B-FF45-4876-ADFE-B3B9092E50BA},16.028567025000001,19.612064671056601
Lawn,,,,Future,,No,{03601320-9284-4AB2-8130-7B9D1C39D8A9},11.466882785000001,15.564804283893098
Planting Bed,,,,Future,,No,{7DCFA14A-AD73-46A0-BAF5-B1DABEED62F7},8.0418547399999998,14.491871843452399
Planting Bed,,,,Future,,No,{6547D806-C8EE-4871-9A5A-E0BEADBABEB9},7.3654438300000002,18.179420051044399
Planting Bed,,,,Future,,No,{4EA5DFF0-C236-4E86-A1BB-62ED61596A0C},16.481990204999999,29.738874414833198
Planting Bed,,,,Future,,No,{8ABFA5A7-FFD5-43AE-AC20-D524AFA8F744},7.3781201100000002,14.1760113388317
Planting Bed,,,,Future,,No,{6B000059-D287-4D58-AA37-774CDB364735},0.185964195,1.5306360845727398
Planting Bed,,,,Future,,No,{42F18D34-0126-482E-927D-2FA0173C43FB},0.202334235,1.5965850574109699
Planting Bed,,,,Future,,No,{AB1A8EA9-A00B-4700-8AC7-8C89A30E579F},0.17783323500000001,1.49680031959799
Planting Bed,,,,Future,,No,{3D5B8686-34F0-4E79-A229-9E13B3E8542D},0.26372594999999999,1.8227775152121499
Planting Bed,,,,Future,,No,{32AB6C3F-2138-4430-BBB9-AAC180CA978A},68.358752655000004,63.065652078293702
Planting Bed,,,,Future,,No,{2A833D90-7686-4FE4-ADC7-62F886D3D025},0.20235310500000001,1.5966594525727797
Lawn,,,,Future,,No,{5348820D-2585-46D8-8F49-D58C6EA88FC0},300.17850385500003,70.101111184067506
Lawn,,,,Future,,No,{B31793F7-D22E-49B7-993D-0D555F29FA42},7.3580487400000001,10.956663321874899
Planting Bed,,,,Future,,No,{91559825-85C9-4AB9-B6FC-151049998B1D},9.74989594,24.696189230169001
Planting Bed,,,,Future,,No,{C400EC90-4914-4496-9EB3-38D86AC89B9A},17.843247855000001,20.456922378377097
Planting Bed,,,,Future,,No,{3F681F52-1CDE-4CC6-8C0F-3A43775C2F53},9.3316749849999994,25.253646076865003
Lawn,,,,Future,,No,{1E05B5F5-F704-4026-AF14-8B1601AFA57F},4.6615904400000003,8.648056943931941
Lawn,,,,Future,,No,{653DD3C9-BDCA-419B-B2A7-9C7F06564DF7},5.1448170749999997,9.0750652810535506
Planting Bed,,,,Future,,No,{8B7B4C71-DF75-4478-96D6-3B2F4555AE27},6.7341147150000005,21.451820375170399
Planting Bed,,,,Future,,No,{21F29B8D-E8A4-4368-9B73-2FFB2E61AAB5},15.167649855000001,27.6388211871393
Lawn,,,,Future,,No,{2DA9455F-96FB-4399-9D00-0AC5CA6D3A7F},5.8729648299999999,10.1550517327151
Lawn,,,,Future,,No,{A689FA29-90F5-4484-AA32-C5D00D857D73},15.34299276,19.890075841480801
Planting Bed,,,,Future,,No,{3224FA77-BFB2-496D-9E63-89BCFF212D71},37.187176289999996,49.316820735223203
Planting Bed,,,,Future,,No,{5D5C5A5A-AE6C-4BCA-B322-9121E2B1B50B},105.45823751500001,65.315994187227105
Planting Bed,,,,Future,,No,{C5AC5F2B-C3FC-4196-A56E-D18EC5485EA8},16.592890319999999,19.935093249174297
Planting Bed,,,,Future,,No,{0E4DE8BC-3EDE-4665-A66B-66BB49EDF030},9.0865780100000002,14.812079291232498
Planting Bed,,,,Future,,No,{81C47BFE-104E-4EC9-814C-D240AF05DD17},12.903647885,14.941288868259001
Planting Bed,,,,Future,,No,{46535956-93D4-4BD6-87F4-CA18E24C6723},12.204738130000001,17.876221355291097
Lawn,,,,Future,,No,{83DD9B40-795F-4B65-BC9E-169514351BC9},46.668212019999999,43.189140236028592
Lawn,,,,Future,,No,{A82C15F9-69EA-4E6A-B164-3584117F7E46},62.55557211,36.383864661101896
Lawn,,,,Future,,No,{B10C9545-28E3-4512-8B6E-1EFC9CA45357},10.423565085,14.1329621542491
Lawn,,,,Future,,No,{5BF9595A-1740-4FB6-B2D2-8C55ABD7F339},9.37514219,23.565113185854099
Planting Bed,,,,Future,,No,{DB550AF4-1AB4-4F25-9031-86EA12B7D1CE},15.384407879999999,21.251586475225899
Lawn,,,,Future,,No,{1297A25E-263C-4FE4-AE2C-A0B5855B481D},6.1513665199999998,12.474279406595398
Lawn,,,,Future,,No,{C61D96A0-CAF6-4851-B632-D32426D9C3E4},10.757680414999999,14.582266202987098
Lawn,,,,Future,,No,{7FD88DDF-8640-409D-A313-2BFA3F74C79E},14.399925059999999,16.61244072029
Planting Bed,,,,Future,,No,{B1BF93E0-F1B8-4519-87F1-A167183C8A95},12.792002800000001,21.9159244984229
Planting Bed,,,,Future,,No,{92EBD761-9AD3-463B-9302-D68F3C4E4886},18.00009382,30.147386436193397
Planting Bed,,,,Future,,No,{910A168B-45B6-4C50-A022-06A5481C7F2B},128.34685024000001,121.153871998955
Lawn,,,,Future,,No,{B63CB6EA-159A-41FC-8B86-06C98421A79D},17.701019244999998,21.869724206292098
Planting Bed,,,,Future,,No,{9CCD3F01-6B81-4B8F-A754-E582A4C6BBF1},19.788462549999998,27.086940110702599
Lawn,,,,Future,,No,{9AA2334C-1820-447F-8FC2-1E7A5E34A679},16.028479874999999,19.616546030446099
Lawn,,,,Future,,No,{4474EA93-3EE8-4D00-A297-552423006A45},10.418285259999999,15.781258666940499
Lawn,,,,Future,,No,{144CC1C1-0F17-4726-9DF2-C60F74478A3F},9.5744101300000004,13.5226445130704
Planting Bed,,,,Future,,No,{E4D76D5B-4CBF-4E5E-AB82-82A2934051AA},29.503570045,47.398436588373194
Planting Bed,,,,Future,,No,{91D6A16B-3F2A-473D-93CE-E448D694293E},20.770753320000001,39.907339000647504
Lawn,,,,Future,,No,{9D5BFF1C-B2F5-40E4-B6C1-04474DA7CBF1},7.9237212599999998,15.5537040583913
Planting Bed,,,,Future,,No,{0E24779E-8C55-489D-8393-DC909D65A567},88.968707309999999,80.142017990318095
Lawn,,,,Future,,No,{4BF303E3-F6A2-406A-BBD3-E66028D9E267},9.1489546300000004,20.611362975635998
Lawn,,,,Future,,No,{81C9EA54-0E54-4B92-BB0B-4E5120CE29A0},14.566981905,19.330225048188797
Planting Bed,,,,Future,,No,{7E4292EB-6504-458D-B980-4B40DA2F19C5},18.130227694999999,38.108214944534495
Lawn,,,,Future,,No,{B8119199-BEB4-4FEA-8F3B-EB35BA83CBE9},13.01057408,14.728554299896599
Lawn,,,,Future,,No,{F3C338CF-FD51-423D-ADA8-C0F1DEFF5356},11.994733685,14.189495824426199
Lawn,,,,Future,,No,{36FC2E12-4360-4227-B45E-67F04840A35E},18.004670534999999,18.270200759927601
Planting Bed,,,,Future,,No,{16847F34-436B-4F36-8613-3C27E15D9AB2},14.50469481,15.2400486403654
Lawn,,,,Future,,No,{6D709583-88EC-45B3-A41D-12864483F1DD},13.678407699999999,18.157514300748598
Lawn,,,,Future,,No,{0FAFF43E-1EC8-428B-83A4-E4894374C1E1},67.910597604999992,44.108093095116693
Planting Bed,,,,Future,,No,{42C0809A-CB7B-439E-93C6-4BEB25700094},8.7784791249999987,13.0969471447108
Lawn,,,,Future,,No,{CECEC01A-ECBE-4EE5-9B19-7243811E2574},2.5269650700000001,8.5611529958008692
Planting Bed,,,,Future,,No,{CB9624D2-0717-46DB-9C3A-DAAA6B9470EB},7.8746987099999997,15.916294134765199
Lawn,,,,Future,,No,{F22D0D84-F88E-4E77-A89F-FCD4B9F29868},15.70107294,17.939034296909298
Planting Bed,,,,Future,,No,{3E585D19-2307-4B0C-9282-1E4C0B725583},28.888788569999999,39.341082813733699
Planting Bed,,,,Future,,No,{9C982B44-4B5E-4059-BE76-B7866AC4E067},16.957693294999999,25.821582614264898
Lawn,,,,Future,,No,{7885F323-899C-49E9-B88E-FE850891D44F},12.44550845,20.699782116108299
Planting Bed,,,,Future,,No,{F8AF45EC-8F5F-48D2-AD29-92B89269906D},16.09553288,16.0711238823197
Planting Bed,,,,Future,,No,{63443669-63E7-4E1B-8912-C0A9D5B471FA},68.922363825000005,59.443115036744196
Planting Bed,,,,Future,,No,{F42474AB-28C7-4029-BB10-66B9747D125F},15.333646229999999,15.6632799802062
Planting Bed,,,,Future,,No,{56693824-5D5D-44AC-825A-46A38AFEDD9F},15.74841677,15.8751216663631
Lawn,,,,Future,,No,{F3088359-12FD-4F34-9B33-E0603B2D6728},11.290298355000001,14.3940631740199
Planting Bed,,,,Future,,No,{2DD460E0-AF64-4B35-AB36-2DCE3754AA19},12.005521180000001,17.163344668185097
Planting Bed,,,,Future,,No,{93E6474B-3927-4D3C-B14F-2972DE801698},14.93051464,15.457456718487398
Planting Bed,,,,Future,,No,{B4EF5290-DB95-4C83-9E6E-C45A68D350B0},34.411656365000006,41.295700607081699
Planting Bed,,,,Future,,No,{ACF55735-94ED-450C-885F-1D79DD19DFAA},171.45734833500001,161.75946837020001
Planting Bed,,,,Future,,No,{01CC8654-64BF-4734-9890-46C70C20887C},17.857782235000002,30.924758315667596
Lawn,,,,Future,,No,{8BCE9D15-C728-4C54-8D07-12D6A387C98D},16.079705010000001,17.744998898321597
Lawn,,,,Future,,No,{1E0D4798-3FE2-4B3A-83F8-19302BAEAD49},11.310491875,18.0958898554108
Planting Bed,,,,Future,,No,{52698644-B956-42F6-8E3E-8F2E76BDE380},16.593036144999999,22.465684846126599
Lawn,,,,Future,,No,{F6F75595-EDF1-42EE-99DF-E464E2BAA2FE},56.660941665000003,41.7429229135208
Planting Bed,,,,Future,,No,{428A70C6-91DC-4485-B96F-73152DB4F455},14.49383819,15.228319856116899
Lawn,,,,Future,,No,{E1496304-D936-433B-9BE2-9DF8848DC79A},28.18390711,29.1671948106084
Lawn,,,,Future,,No,{E9C91826-7202-4F1C-BB29-87C7F898E1FD},118.722923775,94.987430624090095
